RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE_SEQ	MARKET_CODE	MARKET_CODE_DESCRIPTION	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
06-JUL-21	07-06-21	IDUWG	IDUWG	IDUWG	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDUWV	IDUWV	IDUWV	68	1	8398.76	177.65		123.511176	177.65	28	0	105	2	21	1	47	0	100	30.8823529	87.1794872	1.28205128	2	2	1	0	2	0	1	177.65	2	1	177.65	1.28205128	100
06-JUL-21	07-06-21	IE2IV	IE2IV	IE2IV	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IE7HP	IE7HP	IE7HP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IEARX	IEARX	IEARX	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IEOU7	IEOU7	IEOU7	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IGCOR	IGCOR	IGCOR	68	5	8398.76	900		123.511176	180	28	5	105	11	21	4	47	1	80	30.8823529	87.1794872	6.41025641	2	2	5	5	11	1	4	900	2	5	180	6.41025641	80
06-JUL-21	07-06-21	IGN1R	IGN1R	IGN1R	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IGN2R	IGN2R	IGN2R	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IGN3R	IGN3R	IGN3R	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IGN4R	IGN4R	IGN4R	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IGN5R	IGN5R	IGN5R	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IGN6R	IGN6R	IGN6R	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
